stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,coef,se,caption,new_caption,new_caption2,FIGURE,CR_P_RELIABLE,CR_Q_RELIABLE,ZERO
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,25.7,"24.6,26.9","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,4.5,"3.5 ,5.7","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,14.6,"12.9,16.5","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,36.4,"34.5,38.5","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,57.1,"55.1,59.0","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,17.8,"15.5,20.2","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",27.6,"26.4,28.9","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",34.1,"31.2,37.1","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",21.1,"17.3,25.3","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,35,"33.4,36.7","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,30.3,"28.5,32.1","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,21.2,"20.0,22.4","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,24.2,"22.9,25.6","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,26.8,"25.3,28.4","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,32.3,"29.4,35.2","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Estimates include adults who had hypertension or high blood pressure in the past 12 months or were taking any medication prescribed by a doctor for high blood pressure.,4,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,21.9,"21.0,22.9","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,20.8,"19.5,22.1","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,23,"21.9,24.2","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,10.6,"9.3 ,12.0","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,18.8,"17.0,20.7","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,28,"26.3,29.8","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,34.3,"32.7,36.0","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,14.4,"11.8,17.4","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",24.9,"23.8,26.0","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",22.3,"19.6,25.1","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",14.5,"12.0,17.3","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,27.9,"26.1,29.7","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,26.7,"24.8,28.7","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,15.8,"14.6,17.2","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,19.1,"17.7,20.4","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,24,"22.5,25.5","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Pain,Regularly experienced chronic pain,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,29,"26.4,31.7","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States",,"Adults were asked how often they had pain in the past 3 months: never, some days, most days, or every day. Chronic pain was defined as pain on most days or every day in the past 3 months.",5,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,10.8,"10.2,11.4","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,8.1,"7.2 ,8.9","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,13.3,"12.4,14.3","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,13.5,"11.8,15.2","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,11,"9.7 ,12.5","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,10.9,"9.9 ,12.0","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,6.7,"5.8 ,7.7","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,9.4,"7.7 ,11.4","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",12.2,"11.3,13.1","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",8.6,"6.8 ,10.6","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",6.4,"4.7 ,8.4","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,10.9,"9.9 ,12.0","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,11.6,"10.5,12.7","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,8.5,"7.7 ,9.3","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,10.1,"9.3 ,10.9","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,11.5,"10.5,12.7","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Anxious,"Regularly had feelings of worry, nervousness, or anxiety",Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,12,"9.8 ,14.6","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who a) felt worried, nervous, or anxious daily and described the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt worried, nervous, or anxious weekly and described the level of those feelings as ""a lot.""",6,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,4.2,"3.8 ,4.6","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,3.3,"2.8 ,3.9","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,5,"4.4 ,5.8","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,4.5,"3.7 ,5.4","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,4,"3.2 ,5.0","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,4.8,"4.0 ,5.7","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,3.4,"2.8 ,4.1","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,4,"2.8 ,5.4","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",4.5,"4.0 ,5.0","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",4,"2.9 ,5.4","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",2.7,"1.7 ,4.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,5.4,"4.7 ,6.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,4.4,"3.7 ,5.1","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,2.5,"2.1 ,2.9","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,3.5,"3.0 ,4.0","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,5.2,"4.5 ,5.9","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,5,"3.8 ,6.5","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Estimates include adults who felt depressed daily and described the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) felt depressed weekly and described the level of depression as ""a lot.""",7,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,84.2,"83.4,85.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,80.1,"78.7,81.4","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,88.1,"87.1,89.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
